4f203ecc-3fd5-11e2-9ad7-00219b85c366	Charles dickens	100	http://en.wikipedia.org/wiki/Charles_dickens
4f220540-3fd5-11e2-9ad7-00219b85c366	George Will	100	http://en.wikipedia.org/wiki/George_Will
4f2f52cc-3fd5-11e2-9ad7-00219b85c366	David Holbrook	100	http://en.wikipedia.org/wiki/David_Holbrook
4f310fcc-3fd5-11e2-9ad7-00219b85c366	Satire	100	http://en.wikipedia.org/wiki/Satire
4f32a6d4-3fd5-11e2-9ad7-00219b85c366	Victor Serge	100	http://en.wikipedia.org/wiki/Victor_Serge
4f3e4b4c-3fd5-11e2-9ad7-00219b85c366	Henry Miller	100	http://en.wikipedia.org/wiki/Henry_Miller
4f4f5f86-3fd5-11e2-9ad7-00219b85c366	Science fiction	100	http://en.wikipedia.org/wiki/Science_fiction
4f6cb798-3fd5-11e2-9ad7-00219b85c366	Cognitive dissonance	100	http://en.wikipedia.org/wiki/Cognitive_dissonance
4f7df03a-3fd5-11e2-9ad7-00219b85c366	Unperson	100	http://en.wikipedia.org/wiki/Unperson
4f8d6ae2-3fd5-11e2-9ad7-00219b85c366	Thought Police	100	http://en.wikipedia.org/wiki/Thought_Police
4f9a9d0c-3fd5-11e2-9ad7-00219b85c366	A Clergyman%27s Daughter	100	http://en.wikipedia.org/wiki/A_Clergyman's_Daughter
4f9c56b0-3fd5-11e2-9ad7-00219b85c366	John Lennon	100	http://en.wikipedia.org/wiki/John_Lennon
4fa826f2-3fd5-11e2-9ad7-00219b85c366	To Be or Not to Be (1942 film)	100	http://en.wikipedia.org/wiki/To_Be_or_Not_to_Be_(1942_film)
4faa5d64-3fd5-11e2-9ad7-00219b85c366	Pascal's Wager	100	http://en.wikipedia.org/wiki/Pascal's_Wager
4fac37e2-3fd5-11e2-9ad7-00219b85c366	Diamond Is Not Crash	100	http://en.wikipedia.org/wiki/Diamond_Is_Not_Crash
4fb71a2c-3fd5-11e2-9ad7-00219b85c366	Jesus	100	http://en.wikipedia.org/wiki/Jesus
4fb8d2f4-3fd5-11e2-9ad7-00219b85c366	Banksy	100	http://en.wikipedia.org/wiki/Banksy
4fba8b6c-3fd5-11e2-9ad7-00219b85c366	Michael Jackson	100	http://en.wikipedia.org/wiki/Michael_Jackson
4fc650aa-3fd5-11e2-9ad7-00219b85c366	Flying Spaghetti Monster	100	http://en.wikipedia.org/wiki/Flying_Spaghetti_Monster
4fc84fcc-3fd5-11e2-9ad7-00219b85c366	Keith Urban	100	http://en.wikipedia.org/wiki/Keith_Urban
4fca1d0c-3fd5-11e2-9ad7-00219b85c366	Aleister Crowley	100	http://en.wikipedia.org/wiki/Aleister_Crowley
4fd53c0a-3fd5-11e2-9ad7-00219b85c366	Ghandi	100	http://en.wikipedia.org/wiki/Ghandi
4fd769e4-3fd5-11e2-9ad7-00219b85c366	List of common misconceptions	100	http://en.wikipedia.org/wiki/List_of_common_misconceptions
4fd9763a-3fd5-11e2-9ad7-00219b85c366	Categorical imperative	100	http://en.wikipedia.org/wiki/Categorical_imperative
4fe52020-3fd5-11e2-9ad7-00219b85c366	Lincoln%27s House Divided Speech	100	http://en.wikipedia.org/wiki/Lincoln's_House_Divided_Speech
4fe71bb4-3fd5-11e2-9ad7-00219b85c366	Solipsism	100	http://en.wikipedia.org/wiki/Solipsism
4fe8eef8-3fd5-11e2-9ad7-00219b85c366	Arnold Schwarzenegger	100	http://en.wikipedia.org/wiki/Arnold_schwarzenegger
4ff43074-3fd5-11e2-9ad7-00219b85c366	Barber paradox	100	http://en.wikipedia.org/wiki/Barber_paradox
4ff607b4-3fd5-11e2-9ad7-00219b85c366	Stevie wonder	100	http://en.wikipedia.org/wiki/Stevie_wonder
4ff7a4fc-3fd5-11e2-9ad7-00219b85c366	Sola fide	100	http://en.wikipedia.org/wiki/Sola_fide
50039c80-3fd5-11e2-9ad7-00219b85c366	Chris Brown (American entertainer)	100	http://en.wikipedia.org/wiki/Chris_Brown_(American_entertainer)
50445e00-3fd5-11e2-9ad7-00219b85c366	2 %2B 2 %3D 5	100	http://en.wikipedia.org/wiki/2_+_2_=_5
505034aa-3fd5-11e2-9ad7-00219b85c366	Newspeak	100	http://en.wikipedia.org/wiki/Newspeak
505fdd1a-3fd5-11e2-9ad7-00219b85c366	Historical figures sometimes considered autistic	100	http://en.wikipedia.org/wiki/Historical_figures_sometimes_considered_autistic
50620568-3fd5-11e2-9ad7-00219b85c366	Jacintha Buddicom	100	http://en.wikipedia.org/wiki/Jacintha_Buddicom
506fab14-3fd5-11e2-9ad7-00219b85c366	English passive voice	100	http://en.wikipedia.org/wiki/English_passive_voice
507170ac-3fd5-11e2-9ad7-00219b85c366	English language	100	http://en.wikipedia.org/wiki/English_language
507312ae-3fd5-11e2-9ad7-00219b85c366	Rhetoric	100	http://en.wikipedia.org/wiki/Rhetoric
507ed3c8-3fd5-11e2-9ad7-00219b85c366	Philosophy of language	100	http://en.wikipedia.org/wiki/Philosophy_of_language
5080c84a-3fd5-11e2-9ad7-00219b85c366	Noam Chomsky	100	http://en.wikipedia.org/wiki/Noam_Chomsky
50827b7c-3fd5-11e2-9ad7-00219b85c366	English literature	100	http://en.wikipedia.org/wiki/English_literature
508e1c5c-3fd5-11e2-9ad7-00219b85c366	Big Brother (TV series)	100	http://en.wikipedia.org/wiki/Big_Brother_(TV_series)
